2022-10-11 06:15:42 remove linux-cloud-tools-5.15.0-1020-azure:amd64 5.15.0-1020.25~20.04.1 <none>
2022-10-11 06:15:42 status half-configured linux-cloud-tools-5.15.0-1020-azure:amd64 5.15.0-1020.25~20.04.1
2022-10-11 06:15:42 status half-installed linux-cloud-tools-5.15.0-1020-azure:amd64 5.15.0-1020.25~20.04.1
2022-10-11 06:15:42 status config-files linux-cloud-tools-5.15.0-1020-azure:amd64 5.15.0-1020.25~20.04.1
2022-10-11 06:15:42 status not-installed linux-cloud-tools-5.15.0-1020-azure:amd64 <none>
2022-10-11 06:15:42 startup packages configure
2022-10-11 06:15:44 startup packages remove
2022-10-11 06:15:44 status installed linux-azure-5.15-cloud-tools-5.15.0-1020:amd64 5.15.0-1020.25~20.04.1
2022-10-11 06:15:44 remove linux-azure-5.15-cloud-tools-5.15.0-1020:amd64 5.15.0-1020.25~20.04.1 <none>
2022-10-11 06:15:44 status half-configured linux-azure-5.15-cloud-tools-5.15.0-1020:amd64 5.15.0-1020.25~20.04.1
2022-10-11 06:15:44 status half-installed linux-azure-5.15-cloud-tools-5.15.0-1020:amd64 5.15.0-1020.25~20.04.1
2022-10-11 06:15:44 status config-files linux-azure-5.15-cloud-tools-5.15.0-1020:amd64 5.15.0-1020.25~20.04.1
2022-10-11 06:15:44 status not-installed linux-azure-5.15-cloud-tools-5.15.0-1020:amd64 <none>
2022-10-11 06:15:44 startup packages configure
2022-10-13 06:02:47 startup archives unpack
2022-10-13 06:02:47 upgrade libgmp10:amd64 2:6.2.0+dfsg-4 2:6.2.0+dfsg-4ubuntu0.1
2022-10-13 06:02:47 status triggers-pending libc-bin:amd64 2.31-0ubuntu9.9
2022-10-13 06:02:47 status half-configured libgmp10:amd64 2:6.2.0+dfsg-4
2022-10-13 06:02:47 status unpacked libgmp10:amd64 2:6.2.0+dfsg-4
2022-10-13 06:02:47 status half-installed libgmp10:amd64 2:6.2.0+dfsg-4
2022-10-13 06:02:47 status unpacked libgmp10:amd64 2:6.2.0+dfsg-4ubuntu0.1
2022-10-13 06:02:47 startup packages configure
2022-10-13 06:02:47 configure libgmp10:amd64 2:6.2.0+dfsg-4ubuntu0.1 <none>
2022-10-13 06:02:47 status unpacked libgmp10:amd64 2:6.2.0+dfsg-4ubuntu0.1
2022-10-13 06:02:47 status half-configured libgmp10:amd64 2:6.2.0+dfsg-4ubuntu0.1
2022-10-13 06:02:47 status installed libgmp10:amd64 2:6.2.0+dfsg-4ubuntu0.1
2022-10-13 06:02:47 startup packages configure
2022-10-13 06:02:47 trigproc libc-bin:amd64 2.31-0ubuntu9.9 <none>
2022-10-13 06:02:47 status half-configured libc-bin:amd64 2.31-0ubuntu9.9
2022-10-13 06:02:47 status installed libc-bin:amd64 2.31-0ubuntu9.9
2022-10-14 06:18:03 startup archives unpack
2022-10-14 06:18:03 upgrade libheimbase1-heimdal:amd64 7.7.0+dfsg-1ubuntu1 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:03 status triggers-pending libc-bin:amd64 2.31-0ubuntu9.9
2022-10-14 06:18:03 status half-configured libheimbase1-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2022-10-14 06:18:03 status unpacked libheimbase1-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2022-10-14 06:18:03 status half-installed libheimbase1-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2022-10-14 06:18:03 status unpacked libheimbase1-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:03 startup packages configure
2022-10-14 06:18:03 configure libheimbase1-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1 <none>
2022-10-14 06:18:03 status unpacked libheimbase1-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:03 status half-configured libheimbase1-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:03 status installed libheimbase1-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:03 trigproc libc-bin:amd64 2.31-0ubuntu9.9 <none>
2022-10-14 06:18:03 status half-configured libc-bin:amd64 2.31-0ubuntu9.9
2022-10-14 06:18:03 status installed libc-bin:amd64 2.31-0ubuntu9.9
2022-10-14 06:18:06 startup archives unpack
2022-10-14 06:18:06 upgrade libhx509-5-heimdal:amd64 7.7.0+dfsg-1ubuntu1 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:06 status triggers-pending libc-bin:amd64 2.31-0ubuntu9.9
2022-10-14 06:18:06 status half-configured libhx509-5-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2022-10-14 06:18:06 status unpacked libhx509-5-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2022-10-14 06:18:06 status half-installed libhx509-5-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2022-10-14 06:18:06 status unpacked libhx509-5-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:06 startup packages configure
2022-10-14 06:18:06 configure libhx509-5-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1 <none>
2022-10-14 06:18:06 status unpacked libhx509-5-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:06 status half-configured libhx509-5-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:06 status installed libhx509-5-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:06 trigproc libc-bin:amd64 2.31-0ubuntu9.9 <none>
2022-10-14 06:18:06 status half-configured libc-bin:amd64 2.31-0ubuntu9.9
2022-10-14 06:18:06 status installed libc-bin:amd64 2.31-0ubuntu9.9
2022-10-14 06:18:09 startup archives unpack
2022-10-14 06:18:09 upgrade libwind0-heimdal:amd64 7.7.0+dfsg-1ubuntu1 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:09 status triggers-pending libc-bin:amd64 2.31-0ubuntu9.9
2022-10-14 06:18:09 status half-configured libwind0-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2022-10-14 06:18:09 status unpacked libwind0-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2022-10-14 06:18:09 status half-installed libwind0-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2022-10-14 06:18:09 status unpacked libwind0-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:09 startup packages configure
2022-10-14 06:18:09 configure libwind0-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1 <none>
2022-10-14 06:18:09 status unpacked libwind0-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:09 status half-configured libwind0-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:09 status installed libwind0-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:09 trigproc libc-bin:amd64 2.31-0ubuntu9.9 <none>
2022-10-14 06:18:09 status half-configured libc-bin:amd64 2.31-0ubuntu9.9
2022-10-14 06:18:09 status installed libc-bin:amd64 2.31-0ubuntu9.9
2022-10-14 06:18:11 startup archives unpack
2022-10-14 06:18:12 upgrade libasn1-8-heimdal:amd64 7.7.0+dfsg-1ubuntu1 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:12 status triggers-pending libc-bin:amd64 2.31-0ubuntu9.9
2022-10-14 06:18:12 status half-configured libasn1-8-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2022-10-14 06:18:12 status unpacked libasn1-8-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2022-10-14 06:18:12 status half-installed libasn1-8-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2022-10-14 06:18:12 status unpacked libasn1-8-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:12 startup packages configure
2022-10-14 06:18:12 configure libasn1-8-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1 <none>
2022-10-14 06:18:12 status unpacked libasn1-8-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:12 status half-configured libasn1-8-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:12 status installed libasn1-8-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:12 trigproc libc-bin:amd64 2.31-0ubuntu9.9 <none>
2022-10-14 06:18:12 status half-configured libc-bin:amd64 2.31-0ubuntu9.9
2022-10-14 06:18:12 status installed libc-bin:amd64 2.31-0ubuntu9.9
2022-10-14 06:18:14 startup archives unpack
2022-10-14 06:18:14 upgrade libheimntlm0-heimdal:amd64 7.7.0+dfsg-1ubuntu1 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:14 status triggers-pending libc-bin:amd64 2.31-0ubuntu9.9
2022-10-14 06:18:14 status half-configured libheimntlm0-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2022-10-14 06:18:14 status unpacked libheimntlm0-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2022-10-14 06:18:14 status half-installed libheimntlm0-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2022-10-14 06:18:14 status unpacked libheimntlm0-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:14 startup packages configure
2022-10-14 06:18:14 configure libheimntlm0-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1 <none>
2022-10-14 06:18:14 status unpacked libheimntlm0-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:15 status half-configured libheimntlm0-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:15 status installed libheimntlm0-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:15 trigproc libc-bin:amd64 2.31-0ubuntu9.9 <none>
2022-10-14 06:18:15 status half-configured libc-bin:amd64 2.31-0ubuntu9.9
2022-10-14 06:18:15 status installed libc-bin:amd64 2.31-0ubuntu9.9
2022-10-14 06:18:17 startup archives unpack
2022-10-14 06:18:17 upgrade libroken18-heimdal:amd64 7.7.0+dfsg-1ubuntu1 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:17 status triggers-pending libc-bin:amd64 2.31-0ubuntu9.9
2022-10-14 06:18:17 status half-configured libroken18-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2022-10-14 06:18:17 status unpacked libroken18-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2022-10-14 06:18:17 status half-installed libroken18-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2022-10-14 06:18:17 status unpacked libroken18-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:17 startup packages configure
2022-10-14 06:18:17 configure libroken18-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1 <none>
2022-10-14 06:18:17 status unpacked libroken18-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:17 status half-configured libroken18-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:17 status installed libroken18-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:17 trigproc libc-bin:amd64 2.31-0ubuntu9.9 <none>
2022-10-14 06:18:17 status half-configured libc-bin:amd64 2.31-0ubuntu9.9
2022-10-14 06:18:17 status installed libc-bin:amd64 2.31-0ubuntu9.9
2022-10-14 06:18:20 startup archives unpack
2022-10-14 06:18:20 upgrade libkrb5-26-heimdal:amd64 7.7.0+dfsg-1ubuntu1 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:20 status triggers-pending libc-bin:amd64 2.31-0ubuntu9.9
2022-10-14 06:18:20 status half-configured libkrb5-26-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2022-10-14 06:18:20 status unpacked libkrb5-26-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2022-10-14 06:18:20 status half-installed libkrb5-26-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2022-10-14 06:18:20 status unpacked libkrb5-26-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:20 startup packages configure
2022-10-14 06:18:20 configure libkrb5-26-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1 <none>
2022-10-14 06:18:20 status unpacked libkrb5-26-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:20 status half-configured libkrb5-26-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:20 status installed libkrb5-26-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:20 trigproc libc-bin:amd64 2.31-0ubuntu9.9 <none>
2022-10-14 06:18:20 status half-configured libc-bin:amd64 2.31-0ubuntu9.9
2022-10-14 06:18:20 status installed libc-bin:amd64 2.31-0ubuntu9.9
2022-10-14 06:18:23 startup archives unpack
2022-10-14 06:18:23 upgrade libgssapi3-heimdal:amd64 7.7.0+dfsg-1ubuntu1 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:23 status triggers-pending libc-bin:amd64 2.31-0ubuntu9.9
2022-10-14 06:18:23 status half-configured libgssapi3-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2022-10-14 06:18:23 status unpacked libgssapi3-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2022-10-14 06:18:23 status half-installed libgssapi3-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2022-10-14 06:18:23 status unpacked libgssapi3-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:23 startup packages configure
2022-10-14 06:18:23 configure libgssapi3-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1 <none>
2022-10-14 06:18:23 status unpacked libgssapi3-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:23 status half-configured libgssapi3-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:23 status installed libgssapi3-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:23 trigproc libc-bin:amd64 2.31-0ubuntu9.9 <none>
2022-10-14 06:18:23 status half-configured libc-bin:amd64 2.31-0ubuntu9.9
2022-10-14 06:18:23 status installed libc-bin:amd64 2.31-0ubuntu9.9
2022-10-14 06:18:25 startup archives unpack
2022-10-14 06:18:25 upgrade libhcrypto4-heimdal:amd64 7.7.0+dfsg-1ubuntu1 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:25 status triggers-pending libc-bin:amd64 2.31-0ubuntu9.9
2022-10-14 06:18:25 status half-configured libhcrypto4-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2022-10-14 06:18:25 status unpacked libhcrypto4-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2022-10-14 06:18:25 status half-installed libhcrypto4-heimdal:amd64 7.7.0+dfsg-1ubuntu1
2022-10-14 06:18:25 status unpacked libhcrypto4-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:26 startup packages configure
2022-10-14 06:18:26 configure libhcrypto4-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1 <none>
2022-10-14 06:18:26 status unpacked libhcrypto4-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:26 status half-configured libhcrypto4-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:26 status installed libhcrypto4-heimdal:amd64 7.7.0+dfsg-1ubuntu1.1
2022-10-14 06:18:26 trigproc libc-bin:amd64 2.31-0ubuntu9.9 <none>
2022-10-14 06:18:26 status half-configured libc-bin:amd64 2.31-0ubuntu9.9
2022-10-14 06:18:26 status installed libc-bin:amd64 2.31-0ubuntu9.9
2022-10-18 07:00:00 startup archives unpack
2022-10-18 07:00:00 upgrade zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1.3 1:1.2.11.dfsg-2ubuntu1.5
2022-10-18 07:00:00 status triggers-pending libc-bin:amd64 2.31-0ubuntu9.9
2022-10-18 07:00:00 status half-configured zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1.3
2022-10-18 07:00:00 status unpacked zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1.3
2022-10-18 07:00:00 status half-installed zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1.3
2022-10-18 07:00:01 status unpacked zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1.5
2022-10-18 07:00:01 startup packages configure
2022-10-18 07:00:01 configure zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1.5 <none>
2022-10-18 07:00:01 status unpacked zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1.5
2022-10-18 07:00:01 status half-configured zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1.5
2022-10-18 07:00:01 status installed zlib1g:amd64 1:1.2.11.dfsg-2ubuntu1.5
2022-10-18 07:00:01 startup packages configure
2022-10-18 07:00:01 trigproc libc-bin:amd64 2.31-0ubuntu9.9 <none>
2022-10-18 07:00:01 status half-configured libc-bin:amd64 2.31-0ubuntu9.9
2022-10-18 07:00:01 status installed libc-bin:amd64 2.31-0ubuntu9.9
